step,loss,accuracy,hidden,phase
136,0.135356,0.50,2,1
137,0.135212,0.50,2,1
138,0.135072,0.50,2,1
139,0.134935,0.50,2,1
140,0.134801,0.50,2,1
141,0.134669,0.50,2,1
142,0.134541,0.50,2,1
143,0.134416,0.50,2,1
144,0.134294,0.50,2,1
145,0.134174,0.50,2,1
146,0.134057,0.50,2,1
147,0.133942,0.50,2,1
148,0.133830,0.50,2,1
149,0.133720,0.50,2,1
150,0.133612,0.50,2,1
151,0.133507,0.50,2,1
152,0.133404,0.50,2,1
153,0.133303,0.50,2,1
154,0.133203,0.50,2,1
155,0.133106,0.50,2,1
156,0.133011,0.50,2,1
157,0.132918,0.50,2,1
158,0.132826,0.50,2,1
159,0.132737,0.50,2,1
160,0.132649,0.50,2,1
161,0.132562,0.50,2,1
162,0.132478,0.50,2,1
163,0.132394,0.50,2,1
164,0.132313,0.50,2,1
165,0.132233,0.50,2,1
166,0.132154,0.50,2,1
167,0.132077,0.50,2,1
168,0.132001,0.50,2,1
169,0.131926,0.50,2,1
170,0.131853,0.50,2,1
171,0.131781,0.50,2,1
172,0.131711,0.50,2,1
173,0.131641,0.50,2,1
174,0.131573,0.50,2,1
175,0.131506,0.50,2,1
176,0.131440,0.50,2,1
177,0.131375,0.50,2,1
178,0.131312,0.50,2,1
179,0.131249,0.50,2,1
180,0.131187,0.50,2,1
181,0.131127,0.50,2,1
182,0.131067,0.50,2,1
183,0.131008,0.50,2,1
184,0.130950,0.50,2,1
185,0.130894,0.50,2,1
186,0.130838,0.50,2,1
187,0.130782,0.50,2,1
188,0.130728,0.50,2,1
189,0.130675,0.50,2,1
190,0.130622,0.50,2,1
191,0.130570,0.50,2,1
192,0.130520,0.50,2,1
193,0.130469,0.50,2,1
194,0.130420,0.50,2,1
195,0.130371,0.50,2,1
196,0.130323,0.50,2,1
197,0.130276,0.50,2,1
198,0.130229,0.50,2,1
199,0.130183,0.50,2,1
200,0.438224,0.50,2,1
201,0.412137,0.50,16,2
202,0.378045,0.50,16,2
203,0.363030,0.50,16,2
204,0.361138,0.50,16,2
205,0.340878,0.50,16,2
206,0.309228,0.50,16,2
207,0.272462,0.50,16,2
208,0.238980,0.50,16,2
209,0.229499,0.50,16,2
210,0.228038,0.50,16,2
211,0.207908,0.50,16,2
212,0.173438,0.50,16,2
213,0.147884,0.50,16,2
214,0.150235,0.50,16,2
215,0.158201,0.50,16,2
216,0.150974,0.50,16,2
217,0.135776,0.50,16,2
218,0.124556,0.50,16,2
219,0.121353,0.50,16,2
220,0.121667,0.50,16,2
221,0.118531,0.50,16,2
222,0.109403,0.50,16,2
223,0.097097,0.75,16,2
224,0.086190,0.75,16,2
225,0.079041,0.75,16,2
226,0.074442,0.75,16,2
227,0.069513,0.75,16,2
228,0.062784,0.75,16,2
229,0.055506,0.75,16,2
230,0.049924,0.75,16,2
231,0.046723,0.75,16,2
232,0.044636,0.75,16,2
233,0.042081,0.75,16,2
234,0.038614,0.75,16,2
235,0.034921,0.75,16,2
236,0.031832,0.75,16,2
237,0.029520,0.75,16,2
238,0.027577,0.75,16,2
239,0.025591,0.75,16,2
240,0.023515,0.75,16,2
241,0.021577,0.75,16,2
242,0.019983,0.75,16,2
243,0.018756,0.75,16,2
244,0.017772,0.75,16,2
245,0.016873,0.75,16,2
246,0.015963,0.75,16,2
247,0.015027,0.75,16,2
248,0.014106,0.75,16,2
249,0.013251,0.75,16,2
250,0.012491,0.75,16,2
251,0.011824,0.75,16,2
252,0.011228,0.75,16,2
253,0.010672,0.75,16,2
254,0.010134,0.75,16,2
255,0.009606,1.00,16,2
256,0.009093,1.00,16,2
257,0.008607,1.00,16,2
258,0.008159,1.00,16,2
259,0.007756,1.00,16,2
260,0.007398,1.00,16,2
261,0.007081,1.00,16,2
262,0.006796,1.00,16,2
263,0.006536,1.00,16,2
264,0.006295,1.00,16,2
265,0.006068,1.00,16,2
266,0.005853,1.00,16,2
267,0.005650,1.00,16,2
268,0.005459,1.00,16,2
269,0.005282,1.00,16,2
270,0.005118,1.00,16,2
271,0.004966,1.00,16,2
272,0.004825,1.00,16,2
273,0.004694,1.00,16,2
274,0.004570,1.00,16,2
275,0.004452,1.00,16,2
276,0.004339,1.00,16,2
277,0.004230,1.00,16,2
278,0.004125,1.00,16,2
279,0.004023,1.00,16,2
280,0.003925,1.00,16,2
281,0.003832,1.00,16,2
282,0.003743,1.00,16,2
283,0.003658,1.00,16,2
284,0.003577,1.00,16,2
285,0.003500,1.00,16,2
286,0.003426,1.00,16,2
287,0.003355,1.00,16,2
288,0.003287,1.00,16,2
289,0.003221,1.00,16,2
290,0.003157,1.00,16,2
291,0.003096,1.00,16,2
292,0.003037,1.00,16,2
293,0.002980,1.00,16,2
294,0.002925,1.00,16,2
295,0.002872,1.00,16,2
296,0.002820,1.00,16,2
297,0.002771,1.00,16,2
298,0.002723,1.00,16,2
299,0.002677,1.00,16,2
300,0.002632,1.00,16,2
301,0.002589,1.00,16,2
302,0.002547,1.00,16,2
303,0.002506,1.00,16,2
304,0.002467,1.00,16,2
305,0.002428,1.00,16,2
306,0.002391,1.00,16,2
307,0.002354,1.00,16,2
308,0.002319,1.00,16,2
309,0.002284,1.00,16,2
310,0.002251,1.00,16,2
311,0.002218,1.00,16,2
312,0.002186,1.00,16,2
313,0.002155,1.00,16,2
314,0.002125,1.00,16,2
315,0.002095,1.00,16,2
316,0.002066,1.00,16,2
317,0.002038,1.00,16,2
318,0.002011,1.00,16,2
319,0.001984,1.00,16,2
320,0.001958,1.00,16,2
