step,loss,accuracy,hidden,phase
265,0.011223,0.75,16,2
266,0.010632,0.75,16,2
267,0.010092,0.75,16,2
268,0.009597,1.00,16,2
269,0.009143,1.00,16,2
270,0.008725,1.00,16,2
271,0.008340,1.00,16,2
272,0.007985,1.00,16,2
273,0.007655,1.00,16,2
274,0.007350,1.00,16,2
275,0.007066,1.00,16,2
276,0.006802,1.00,16,2
277,0.006556,1.00,16,2
278,0.006326,1.00,16,2
279,0.006110,1.00,16,2
280,0.005907,1.00,16,2
281,0.005717,1.00,16,2
282,0.005538,1.00,16,2
283,0.005369,1.00,16,2
284,0.005209,1.00,16,2
285,0.005057,1.00,16,2
286,0.004913,1.00,16,2
287,0.004777,1.00,16,2
288,0.004647,1.00,16,2
289,0.004523,1.00,16,2
290,0.004404,1.00,16,2
291,0.004291,1.00,16,2
292,0.004183,1.00,16,2
293,0.004078,1.00,16,2
294,0.003978,1.00,16,2
295,0.003882,1.00,16,2
296,0.003790,1.00,16,2
297,0.003700,1.00,16,2
298,0.003614,1.00,16,2
299,0.003531,1.00,16,2
300,0.003451,1.00,16,2
301,0.003374,1.00,16,2
302,0.003299,1.00,16,2
303,0.003227,1.00,16,2
304,0.003157,1.00,16,2
305,0.003090,1.00,16,2
306,0.003025,1.00,16,2
307,0.002962,1.00,16,2
308,0.002902,1.00,16,2
309,0.002844,1.00,16,2
310,0.002788,1.00,16,2
311,0.002734,1.00,16,2
312,0.002682,1.00,16,2
313,0.002632,1.00,16,2
314,0.002584,1.00,16,2
315,0.002537,1.00,16,2
316,0.002493,1.00,16,2
317,0.002450,1.00,16,2
318,0.002409,1.00,16,2
319,0.002369,1.00,16,2
320,0.002331,1.00,16,2
321,0.002294,1.00,16,2
322,0.002258,1.00,16,2
323,0.002223,1.00,16,2
324,0.002190,1.00,16,2
325,0.002157,1.00,16,2
326,0.002126,1.00,16,2
327,0.002095,1.00,16,2
328,0.002065,1.00,16,2
329,0.002036,1.00,16,2
330,0.002008,1.00,16,2
331,0.001981,1.00,16,2
