step,loss,accuracy,hidden,phase
193,0.131090,0.50,2,1
194,0.131029,0.50,2,1
195,0.130969,0.50,2,1
196,0.130911,0.50,2,1
197,0.130853,0.50,2,1
198,0.130796,0.50,2,1
199,0.130740,0.50,2,1
200,0.130686,0.50,2,1
201,0.329110,0.50,16,2
202,0.284057,0.50,16,2
203,0.246970,0.50,16,2
204,0.177911,0.50,16,2
205,0.177769,0.50,16,2
206,0.139666,0.50,16,2
207,0.150058,0.50,16,2
208,0.141392,0.50,16,2
209,0.123789,0.50,16,2
210,0.116972,0.50,16,2
211,0.103438,0.50,16,2
212,0.080990,0.75,16,2
213,0.065466,0.75,16,2
214,0.056635,0.75,16,2
215,0.044961,0.75,16,2
216,0.038786,0.75,16,2
217,0.039506,0.75,16,2
218,0.035508,0.75,16,2
219,0.028900,0.75,16,2
220,0.026263,0.75,16,2
221,0.024600,0.75,16,2
222,0.020609,0.75,16,2
223,0.016422,0.75,16,2
224,0.014485,0.75,16,2
225,0.014471,0.75,16,2
226,0.014492,0.75,16,2
227,0.013284,0.75,16,2
228,0.011321,0.75,16,2
229,0.009713,1.00,16,2
230,0.008866,1.00,16,2
231,0.008445,1.00,16,2
232,0.007977,1.00,16,2
233,0.007268,1.00,16,2
234,0.006437,1.00,16,2
235,0.005708,1.00,16,2
236,0.005220,1.00,16,2
237,0.004971,1.00,16,2
238,0.004856,1.00,16,2
239,0.004741,1.00,16,2
240,0.004540,1.00,16,2
241,0.004249,1.00,16,2
242,0.003923,1.00,16,2
243,0.003625,1.00,16,2
244,0.003391,1.00,16,2
245,0.003225,1.00,16,2
246,0.003107,1.00,16,2
247,0.003015,1.00,16,2
248,0.002928,1.00,16,2
249,0.002832,1.00,16,2
250,0.002727,1.00,16,2
251,0.002617,1.00,16,2
252,0.002508,1.00,16,2
253,0.002407,1.00,16,2
254,0.002317,1.00,16,2
255,0.002240,1.00,16,2
256,0.002173,1.00,16,2
257,0.002115,1.00,16,2
258,0.002061,1.00,16,2
259,0.002008,1.00,16,2
260,0.001956,1.00,16,2
